Model,MDO34
Firmware Version,1.10.4

Waveform Type,ANALOG,
3.539e+01,0.16,0.16
3.540e+01,-0.24,-0.16
3.541e+01,0.16,0.16
3.542e+01,-0.24,-0.16
3.543e+01,0.16,0.16
3.544e+01,-0.24,-0.16
3.545e+01,0.16,0.16
3.546e+01,-0.24,-0.16
3.547e+01,0.16,0.16
3.548e+01,-0.24,-0.16
3.549e+01,0.16,0.16
3.550e+01,-0.16,-0.16
3.551e+01,0.16,0.16
3.552e+01,-0.16,-0.16
3.553e+01,0.16,0.16
3.554e+01,-0.16,-0.16
3.555e+01,0.16,0.24
3.556e+01,-0.16,-0.16
3.557e+01,0.16,0.16
3.558e+01,-0.24,-0.16
3.559e+01,0.16,0.16
3.560e+01,-0.24,-0.16
3.561e+01,0.16,0.16
3.562e+01,-0.24,-0.16
3.563e+01,0.16,0.16
3.564e+01,-0.24,-0.16
3.565e+01,0.16,0.16
3.566e+01,-0.24,-0.16
3.567e+01,0.16,0.16
3.568e+01,-0.24,-0.16
3.569e+01,0.08,0.16
3.570e+01,-0.24,-0.16
3.571e+01,0.16,0.16
3.572e+01,-0.24,-0.16
3.573e+01,0.16,0.16
3.574e+01,-0.24,-0.16
3.575e+01,0.16,0.24
3.576e+01,-0.16,-0.16
3.577e+01,0.08,0.16
3.578e+01,-0.24,-0.16
3.579e+01,0.16,0.24
3.580e+01,-0.16,-0.16
3.581e+01,0.16,0.16
3.582e+01,-0.16,-0.16
3.583e+01,0.16,0.16
3.584e+01,-0.24,-0.16
3.585e+01,0.16,0.16
3.586e+01,-0.24,-0.16
3.587e+01,0.08,0.16
3.588e+01,-0.24,-0.16
3.589e+01,0.16,0.16
3.590e+01,-0.24,-0.16
3.591e+01,0.16,0.24
3.592e+01,-0.24,-0.16
3.593e+01,0.16,0.16
3.594e+01,-0.24,-0.16
3.595e+01,0.16,0.24
3.596e+01,-0.24,-0.16
3.597e+01,0.16,0.16
3.598e+01,-0.24,-0.16
3.599e+01,0.16,0.16
3.600e+01,-0.24,-0.16
3.601e+01,0.16,0.16
3.602e+01,-0.16,-0.16
3.603e+01,0.08,0.24
3.604e+01,-0.16,-0.16
3.605e+01,0.08,0.16
3.606e+01,-0.24,-0.16
3.607e+01,0.16,0.16
3.608e+01,-0.24,-0.16
3.609e+01,0.16,0.16
3.610e+01,-0.24,-0.16
3.611e+01,0.16,0.16
3.612e+01,-0.24,-0.08
3.613e+01,0.08,0.16
3.614e+01,-0.24,-0.16
3.615e+01,0.08,0.24
3.616e+01,-0.24,-0.16
3.617e+01,0.16,0.24
3.618e+01,-0.24,-0.16
3.619e+01,0.16,0.16
3.620e+01,-0.24,-0.16
3.621e+01,0.16,0.16
3.622e+01,-0.16,-0.16
3.623e+01,0.16,0.16
3.624e+01,-0.24,-0.16
3.625e+01,0.16,0.16
3.626e+01,-0.16,-0.16
3.627e+01,0.16,0.16
3.628e+01,-0.24,-0.16
3.629e+01,0.16,0.16
3.630e+01,-0.24,-0.16
3.631e+01,0.16,0.16
3.632e+01,-0.16,-0.08
3.633e+01,0.16,0.16
3.634e+01,-0.16,-0.16
3.635e+01,0.16,0.16
3.636e+01,-0.24,-0.16
3.637e+01,0.16,0.24
3.638e+01,-0.24,-0.16
3.639e+01,0.16,0.16
3.640e+01,-0.16,-0.16
3.641e+01,0.16,0.16
3.642e+01,-0.24,-0.16
3.643e+01,0.16,0.16
3.644e+01,-0.16,-0.16
3.645e+01,0.16,0.16
3.646e+01,-0.16,-0.16
3.647e+01,0.16,0.24
3.648e+01,-0.24,-0.16
3.649e+01,0.16,0.16
3.650e+01,-0.16,-0.16
3.651e+01,0.16,0.16
3.652e+01,-0.16,-0.16
3.653e+01,0.16,0.16
3.654e+01,-0.16,-0.16
3.655e+01,0.16,0.16
3.656e+01,-0.24,-0.16
3.657e+01,0.16,0.16
3.658e+01,-0.16,-0.16
3.659e+01,0.16,0.16
3.660e+01,-0.24,-0.16
3.661e+01,0.08,0.24
3.662e+01,-0.16,-0.16
3.663e+01,0.16,0.24
3.664e+01,-0.24,-0.16
3.665e+01,0.16,0.24
3.666e+01,-0.24,-0.16
3.667e+01,0.08,0.24
3.668e+01,-0.24,-0.16
3.669e+01,0.16,0.16
3.670e+01,-0.16,-0.16
3.671e+01,0.16,0.16
3.672e+01,-0.16,-0.16
3.673e+01,0.16,0.16
3.674e+01,-0.24,-0.16
3.675e+01,0.16,0.24
3.676e+01,-0.16,-0.16
3.677e+01,0.16,0.16
3.678e+01,-0.24,-0.16
3.679e+01,0.08,0.16
3.680e+01,-0.24,-0.16
3.681e+01,0.16,0.24
3.682e+01,-0.24,-0.16
3.683e+01,0.16,0.24
3.684e+01,-0.24,-0.16
3.685e+01,0.16,0.16
3.686e+01,-0.16,-0.16
3.687e+01,0.16,0.16
3.688e+01,-0.24,-0.16
3.689e+01,0.16,0.16
3.690e+01,-0.24,-0.16
3.691e+01,0.16,0.16
3.692e+01,-0.16,-0.16
3.693e+01,0.16,0.16
3.694e+01,-0.16,-0.16
3.695e+01,0.16,0.16
3.696e+01,-0.24,-0.16
3.697e+01,0.16,0.24
3.698e+01,-0.24,-0.16
3.699e+01,0.08,0.16
3.700e+01,-0.24,-0.16
3.701e+01,0.16,0.16
3.702e+01,-0.24,-0.16
3.703e+01,0.16,0.16
3.704e+01,-0.16,-0.16
3.705e+01,0.16,0.24
3.706e+01,-0.16,-0.16
3.707e+01,0.16,0.16
3.708e+01,-0.24,-0.16
3.709e+01,0.16,0.16
3.710e+01,-0.24,-0.16
3.711e+01,0.16,0.16
3.712e+01,-0.16,-0.16
3.713e+01,0.16,0.16
3.714e+01,-0.24,-0.16
3.715e+01,0.16,0.16
3.716e+01,-0.24,-0.16
3.717e+01,0.16,0.16
3.718e+01,-0.16,-0.16
3.719e+01,0.16,0.16
3.720e+01,-0.24,-0.16
3.721e+01,0.16,0.16
3.722e+01,-0.24,-0.16
3.723e+01,0.16,0.16
3.724e+01,-0.24,-0.16
3.725e+01,0.16,0.24
3.726e+01,-0.16,-0.16
3.727e+01,0.16,0.16
3.728e+01,-0.16,-0.16
3.729e+01,0.16,0.16
3.730e+01,-0.24,-0.16
3.731e+01,0.16,0.16
3.732e+01,-0.24,-0.16
3.733e+01,0.08,0.16
3.734e+01,-0.24,-0.16
3.735e+01,0.08,0.16
3.736e+01,-0.16,-0.16
3.737e+01,0.16,0.16
3.738e+01,-0.24,-0.16
3.739e+01,0.16,0.16
3.740e+01,-0.24,-0.16
3.741e+01,0.16,0.16
3.742e+01,-0.24,-0.16
3.743e+01,0.16,0.16
3.744e+01,-0.24,-0.16
3.745e+01,0.16,0.16
3.746e+01,-0.24,-0.16
3.747e+01,0.16,0.16
3.748e+01,-0.24,-0.16
3.749e+01,0.16,0.16
3.750e+01,-0.24,-0.16
3.751e+01,0.16,0.16
3.752e+01,-0.24,-0.16
3.753e+01,0.16,0.16
3.754e+01,-0.24,-0.16
3.755e+01,0.16,0.16
3.756e+01,-0.16,-0.16
3.757e+01,0.16,0.16
3.758e+01,-0.16,-0.16
3.759e+01,0.16,0.16
3.760e+01,-0.24,-0.16
3.761e+01,0.16,0.16
3.762e+01,-0.24,-0.16
3.763e+01,0.16,0.16
3.764e+01,-0.24,-0.16
3.765e+01,0.16,0.16
3.766e+01,-0.24,-0.16
3.767e+01,0.16,0.16
3.768e+01,-0.24,-0.16
3.769e+01,0.16,0.16
3.770e+01,-0.24,-0.16
3.771e+01,0.08,0.16
3.772e+01,-0.16,-0.16
3.773e+01,0.16,0.16
3.774e+01,-0.24,-0.16
3.775e+01,0.16,0.16
3.776e+01,-0.24,-0.16
3.777e+01,0.16,0.16
3.778e+01,-0.16,-0.16
3.779e+01,0.16,0.16
3.780e+01,-0.24,-0.16
3.781e+01,0.16,0.16
3.782e+01,-0.24,-0.16
3.783e+01,0.08,0.16
3.784e+01,-0.24,-0.16
3.785e+01,0.16,0.16
3.786e+01,-0.16,-0.16
3.787e+01,0.16,0.16
3.788e+01,-0.24,-0.16
3.789e+01,0.16,0.16
3.790e+01,-0.24,-0.16
3.791e+01,0.16,0.16
3.792e+01,-0.24,-0.16
3.793e+01,0.16,0.24
3.794e+01,-0.24,-0.16
3.795e+01,0.16,0.24
3.796e+01,-0.24,-0.16
3.797e+01,0.16,0.16
3.798e+01,-0.24,-0.16
3.799e+01,0.16,0.16
3.800e+01,-0.16,-0.16
3.801e+01,0.16,0.16
3.802e+01,-0.16,-0.16
3.803e+01,0.16,0.24
3.804e+01,-0.24,-0.16
3.805e+01,0.16,0.16
3.806e+01,-0.16,-0.16
3.807e+01,0.16,0.16
3.808e+01,-0.24,-0.16
3.809e+01,0.16,0.24
3.810e+01,-0.24,-0.16
3.811e+01,0.16,0.16
3.812e+01,-0.24,-0.16
3.813e+01,0.16,0.16
3.814e+01,-0.24,-0.16
3.815e+01,0.16,0.16
3.816e+01,-0.24,-0.16
3.817e+01,0.16,0.16
3.818e+01,-0.24,-0.16
3.819e+01,0.16,0.24
3.820e+01,-0.16,-0.16
3.821e+01,0.16,0.16
3.822e+01,-0.24,-0.16
3.823e+01,0.16,0.24
3.824e+01,-0.16,-0.16
3.825e+01,0.16,0.16
3.826e+01,-0.24,-0.16
3.827e+01,0.16,0.16
3.828e+01,-0.16,-0.16
3.829e+01,0.16,0.24
3.830e+01,-0.16,-0.16
3.831e+01,0.16,0.24
3.832e+01,-0.24,-0.16
3.833e+01,0.16,0.16
3.834e+01,-0.16,-0.16
3.835e+01,0.16,0.16
3.836e+01,-0.24,-0.16
3.837e+01,0.16,0.16
3.838e+01,-0.24,-0.16
3.839e+01,0.16,0.16
3.840e+01,-0.24,-0.16
3.841e+01,0.16,0.16
3.842e+01,-0.24,-0.16
3.843e+01,0.16,0.24
3.844e+01,-0.16,-0.16
3.845e+01,0.16,0.24
3.846e+01,-0.24,-0.16
3.847e+01,0.16,0.16
3.848e+01,-0.16,-0.16
3.849e+01,0.16,0.16
3.850e+01,-0.24,-0.16
3.851e+01,0.16,0.16
3.852e+01,-0.24,-0.16
3.853e+01,0.16,0.16
3.854e+01,-0.24,-0.16
3.855e+01,0.16,0.16
3.856e+01,-0.16,-0.16
3.857e+01,0.16,0.24
3.858e+01,-0.16,-0.16
3.859e+01,0.16,0.16
3.860e+01,-0.16,-0.16
3.861e+01,0.16,0.16
3.862e+01,-0.24,-0.16
3.863e+01,0.16,0.16
3.864e+01,-0.24,-0.16
3.865e+01,0.16,0.16
3.866e+01,-0.24,-0.16
3.867e+01,0.16,0.16
3.868e+01,-0.24,-0.16
3.869e+01,0.16,0.16
3.870e+01,-0.24,-0.16
3.871e+01,0.16,0.24
3.872e+01,-0.24,-0.16
3.873e+01,0.16,0.16
3.874e+01,-0.24,-0.16
3.875e+01,0.16,0.16
3.876e+01,-0.24,-0.16
3.877e+01,0.16,0.16
3.878e+01,-0.24,-0.16
3.879e+01,0.16,0.16
3.880e+01,-0.24,-0.16
3.881e+01,0.16,0.24
3.882e+01,-0.24,-0.16
3.883e+01,0.08,0.16
3.884e+01,-0.24,-0.16
3.885e+01,0.16,0.16
3.886e+01,-0.16,-0.16
3.887e+01,0.16,0.16
3.888e+01,-0.16,-0.16
3.889e+01,0.16,0.16
3.890e+01,-0.16,-0.16
3.891e+01,0.08,0.16
3.892e+01,-0.24,-0.16
3.893e+01,0.16,0.24
3.894e+01,-0.24,-0.16
3.895e+01,0.16,0.16
3.896e+01,-0.24,-0.16
3.897e+01,0.16,0.16
3.898e+01,-0.24,-0.16
3.899e+01,0.16,0.24
3.900e+01,-0.24,-0.16
3.901e+01,0.16,0.16
3.902e+01,-0.16,-0.16
3.903e+01,0.16,0.24
3.904e+01,-0.24,-0.16
3.905e+01,0.16,0.24
3.906e+01,-0.16,-0.16
3.907e+01,0.16,0.16
3.908e+01,-0.24,-0.16
3.909e+01,0.16,0.16
3.910e+01,-0.24,-0.16
3.911e+01,0.16,0.16
3.912e+01,-0.24,-0.16
3.913e+01,0.16,0.24
3.914e+01,-0.24,-0.16
3.915e+01,0.16,0.16
3.916e+01,-0.24,-0.16
3.917e+01,0.16,0.16
3.918e+01,-0.24,-0.16
3.919e+01,0.16,0.16
3.920e+01,-0.24,-0.16
3.921e+01,0.16,0.16
3.922e+01,-0.24,-0.16
3.923e+01,0.16,0.16
3.924e+01,-0.16,-0.16
3.925e+01,0.16,0.16
3.926e+01,-0.24,-0.16
3.927e+01,0.16,0.16
3.928e+01,-0.16,-0.16
3.929e+01,0.16,0.16
3.930e+01,-0.16,-0.16
3.931e+01,0.16,0.16
3.932e+01,-0.24,-0.16
3.933e+01,0.16,0.16
3.934e+01,-0.16,-0.16
3.935e+01,0.16,0.16
3.936e+01,-0.16,-0.16
3.937e+01,0.16,0.24
3.938e+01,-0.24,-0.16
3.939e+01,0.16,0.16
3.940e+01,-0.24,-0.16
3.941e+01,0.16,0.16
3.942e+01,-0.16,-0.16
3.943e+01,0.16,0.16
3.944e+01,-0.16,-0.16
3.945e+01,0.16,0.16
3.946e+01,-0.16,-0.16
3.947e+01,0.16,0.16
3.948e+01,-0.24,-0.16
3.949e+01,0.16,0.16
3.950e+01,-0.24,-0.16
3.951e+01,0.16,0.16
3.952e+01,-0.24,-0.16
3.953e+01,0.16,0.24
3.954e+01,-0.16,-0.16
3.955e+01,0.16,0.16
3.956e+01,-0.16,-0.16
3.957e+01,0.16,0.16
3.958e+01,-0.24,-0.16
3.959e+01,0.16,0.16
3.960e+01,-0.24,-0.16
3.961e+01,0.16,0.16
3.962e+01,-0.16,-0.16
3.963e+01,0.16,0.16
3.964e+01,-0.16,-0.16
3.965e+01,0.16,0.24
3.966e+01,-0.24,-0.16
3.967e+01,0.16,0.16
3.968e+01,-0.24,-0.16
3.969e+01,0.16,0.16
3.970e+01,-0.16,-0.16
3.971e+01,0.16,0.16
3.972e+01,-0.24,-0.16
3.973e+01,0.16,0.16
3.974e+01,-0.16,-0.16
3.975e+01,0.16,0.16
3.976e+01,-0.16,-0.16
3.977e+01,0.16,0.16
3.978e+01,-0.24,-0.16
3.979e+01,0.16,0.16
3.980e+01,-0.24,-0.16
3.981e+01,0.16,0.16
3.982e+01,-0.16,-0.16
3.983e+01,0.16,0.16
3.984e+01,-0.16,-0.16
3.985e+01,0.16,0.16
3.986e+01,-0.16,-0.16
3.987e+01,0.16,0.16
3.988e+01,-0.24,-0.16
3.989e+01,0.16,0.24
3.990e+01,-0.24,-0.16
3.991e+01,0.16,0.16
3.992e+01,-0.24,-0.16
3.993e+01,0.16,0.16
3.994e+01,-0.24,-0.16
3.995e+01,0.16,0.16
3.996e+01,-0.24,-0.16
3.997e+01,0.16,0.16
3.998e+01,-0.24,-0.16
3.999e+01,0.16,0.16
4.000e+01,-0.24,-0.16
4.001e+01,0.16,0.16
4.002e+01,-0.24,-0.16
4.003e+01,0.16,0.16
4.004e+01,-0.24,-0.16
4.005e+01,0.16,0.16
4.006e+01,-0.24,-0.16
4.007e+01,0.16,0.16
4.008e+01,-0.24,-0.16
4.009e+01,0.16,0.24
4.010e+01,-0.24,-0.16
4.011e+01,0.16,0.16
4.012e+01,-0.24,-0.16
4.013e+01,0.16,0.16
4.014e+01,-0.24,-0.16
4.015e+01,0.16,0.16
4.016e+01,-0.24,-0.16
4.017e+01,0.16,0.24
4.018e+01,-0.16,-0.16
4.019e+01,0.16,0.16
4.020e+01,-0.24,-0.16
4.021e+01,0.16,0.16
4.022e+01,-0.24,-0.16
4.023e+01,0.16,0.16
4.024e+01,-0.24,-0.16
4.025e+01,0.16,0.16
4.026e+01,-0.16,-0.16
4.027e+01,0.08,0.16
4.028e+01,-0.24,-0.16
4.029e+01,0.16,0.16
4.030e+01,-0.24,-0.16
4.031e+01,0.16,0.24
4.032e+01,-0.24,-0.16
4.033e+01,0.16,0.16
4.034e+01,-0.16,-0.16
4.035e+01,0.16,0.16
4.036e+01,-0.24,-0.16
4.037e+01,0.08,0.16
4.038e+01,-0.24,-0.16
4.039e+01,0.16,0.16
4.040e+01,-0.24,-0.16
4.041e+01,0.08,0.16
4.042e+01,-0.24,-0.16
4.043e+01,0.16,0.24
4.044e+01,-0.16,-0.16
4.045e+01,0.16,0.24
4.046e+01,-0.16,-0.16
4.047e+01,0.16,0.16
4.048e+01,-0.24,-0.16
4.049e+01,0.16,0.16
4.050e+01,-0.24,-0.16
4.051e+01,0.16,0.24
4.052e+01,-0.16,-0.16
4.053e+01,0.08,0.16
4.054e+01,-0.24,-0.16
4.055e+01,0.16,0.16
4.056e+01,-0.16,-0.16
4.057e+01,0.16,0.16
4.058e+01,-0.24,-0.16
4.059e+01,0.16,0.16
4.060e+01,-0.24,-0.16
4.061e+01,0.16,0.16
4.062e+01,-0.24,-0.16
4.063e+01,0.16,0.16
4.064e+01,-0.24,-0.16
4.065e+01,0.16,0.16
4.066e+01,-0.16,-0.16
4.067e+01,0.16,0.16
4.068e+01,-0.24,-0.16
4.069e+01,0.16,0.24
4.070e+01,-0.24,-0.16
4.071e+01,0.16,0.16
4.072e+01,-0.24,-0.16
4.073e+01,0.08,0.16
4.074e+01,-0.24,-0.16
4.075e+01,0.16,0.16
4.076e+01,-0.24,-0.16
4.077e+01,0.16,0.16
4.078e+01,-0.24,-0.16
4.079e+01,0.16,0.16
4.080e+01,-0.24,-0.16
4.081e+01,0.16,0.16
4.082e+01,-0.24,-0.16
4.083e+01,0.16,0.24
4.084e+01,-0.24,-0.16
4.085e+01,0.16,0.24
4.086e+01,-0.16,-0.16
4.087e+01,0.16,0.16
4.088e+01,-0.24,-0.16
4.089e+01,0.16,0.16
4.090e+01,-0.24,-0.16
4.091e+01,0.16,0.16
4.092e+01,-0.24,-0.16
4.093e+01,0.16,0.16
4.094e+01,-0.24,-0.16
4.095e+01,0.16,0.16
4.096e+01,-0.16,-0.16
4.097e+01,0.16,0.16
4.098e+01,-0.24,-0.16
4.099e+01,0.16,0.16
4.100e+01,-0.24,-0.16
4.101e+01,0.16,0.24
4.102e+01,-0.24,-0.16
4.103e+01,0.08,0.16
4.104e+01,-0.24,-0.16
4.105e+01,0.16,0.16
4.106e+01,-0.24,-0.16
4.107e+01,0.16,0.24
4.108e+01,-0.16,-0.16
4.109e+01,0.16,0.16
4.110e+01,-0.24,-0.16
4.111e+01,0.16,0.24
4.112e+01,-0.24,-0.16
4.113e+01,0.16,0.24
4.114e+01,-0.24,-0.16
4.115e+01,0.08,0.24
4.116e+01,-0.24,-0.16
4.117e+01,0.16,0.16
4.118e+01,-0.24,-0.16
4.119e+01,0.16,0.16
4.120e+01,-0.24,-0.16
4.121e+01,0.16,0.16
4.122e+01,-0.24,-0.16
4.123e+01,0.08,0.16
4.124e+01,-0.24,-0.08
4.125e+01,0.08,0.24
4.126e+01,-0.24,-0.16
4.127e+01,0.16,0.16
4.128e+01,-0.24,-0.16
4.129e+01,0.08,0.16
4.130e+01,-0.24,-0.16
4.131e+01,0.16,0.16
4.132e+01,-0.24,-0.16
4.133e+01,0.16,0.16
4.134e+01,-0.24,-0.16
4.135e+01,0.16,0.24
4.136e+01,-0.16,-0.16
4.137e+01,0.08,0.16
4.138e+01,-0.24,-0.16
4.139e+01,0.16,0.16
4.140e+01,-0.16,-0.16
4.141e+01,0.16,0.16
4.142e+01,-0.24,-0.16
4.143e+01,0.16,0.16
4.144e+01,-0.16,-0.16
4.145e+01,0.16,0.16
4.146e+01,-0.24,-0.16
4.147e+01,0.16,0.16
4.148e+01,-0.24,-0.16
4.149e+01,0.16,0.16
4.150e+01,-0.24,-0.16
4.151e+01,0.16,0.16
4.152e+01,-0.24,-0.16
4.153e+01,0.16,0.24
4.154e+01,-0.24,-0.16
4.155e+01,0.16,0.16
4.156e+01,-0.24,-0.16
4.157e+01,0.16,0.16
4.158e+01,-0.24,-0.16
4.159e+01,0.16,0.16
4.160e+01,-0.24,-0.16
4.161e+01,0.16,0.16
4.162e+01,-0.24,-0.16
4.163e+01,0.16,0.24
4.164e+01,-0.24,-0.16
4.165e+01,0.16,0.16
4.166e+01,-0.24,-0.16
4.167e+01,0.16,0.16
4.168e+01,-0.24,-0.16
4.169e+01,0.16,0.16
4.170e+01,-0.24,-0.16
4.171e+01,0.16,0.16
4.172e+01,-0.24,-0.16
4.173e+01,0.08,0.16
4.174e+01,-0.24,-0.16
4.175e+01,0.16,0.16
4.176e+01,-0.24,-0.16
4.177e+01,0.08,0.24
4.178e+01,-0.24,-0.16
4.179e+01,0.16,0.16
4.180e+01,-0.16,-0.16
4.181e+01,0.16,0.24
4.182e+01,-0.24,-0.16
4.183e+01,0.16,0.16
4.184e+01,-0.24,-0.16
4.185e+01,0.08,0.24
4.186e+01,-0.16,-0.16
4.187e+01,0.16,0.16
4.188e+01,-0.24,-0.16
4.189e+01,0.16,0.16
4.190e+01,-0.24,-0.16
4.191e+01,0.08,0.16
4.192e+01,-0.24,-0.16
4.193e+01,0.16,0.16
4.194e+01,-0.24,-0.16
4.195e+01,0.16,0.16
4.196e+01,-0.16,-0.16
4.197e+01,0.16,0.16
4.198e+01,-0.24,-0.16
4.199e+01,0.16,0.16
4.200e+01,-0.24,-0.16
4.201e+01,0.16,0.16
4.202e+01,-0.16,-0.16
4.203e+01,0.16,0.16
4.204e+01,-0.16,-0.16
4.205e+01,0.16,0.24
4.206e+01,-0.24,-0.16
4.207e+01,0.16,0.16
4.208e+01,-0.16,-0.16
4.209e+01,0.16,0.16
4.210e+01,-0.24,-0.16
4.211e+01,0.16,0.16
4.212e+01,-0.16,-0.16
4.213e+01,0.16,0.24
4.214e+01,-0.24,-0.16
4.215e+01,0.16,0.16
4.216e+01,-0.24,-0.16
4.217e+01,0.16,0.16
4.218e+01,-0.24,-0.16
4.219e+01,0.16,0.16
4.220e+01,-0.24,-0.16
4.221e+01,0.16,0.16
4.222e+01,-0.24,-0.16
4.223e+01,0.16,0.16
4.224e+01,-0.24,-0.16
4.225e+01,0.16,0.16
4.226e+01,-0.24,-0.16
4.227e+01,0.08,0.16
4.228e+01,-0.24,-0.16
4.229e+01,0.16,0.16
4.230e+01,-0.24,-0.16
4.231e+01,0.16,0.16
4.232e+01,-0.24,-0.16
4.233e+01,0.08,0.16
4.234e+01,-0.16,-0.16
4.235e+01,0.16,0.16
4.236e+01,-0.24,-0.16
4.237e+01,0.16,0.16
4.238e+01,-0.24,-0.16
4.239e+01,0.16,0.16
4.240e+01,-0.24,-0.16
4.241e+01,0.16,0.16
4.242e+01,-0.24,-0.16
4.243e+01,0.16,0.16
4.244e+01,-0.24,-0.16
4.245e+01,0.16,0.16
4.246e+01,-0.16,-0.16
4.247e+01,0.16,0.16
4.248e+01,-0.16,-0.16
4.249e+01,0.08,0.16
4.250e+01,-0.16,-0.16
4.251e+01,0.16,0.16
4.252e+01,-0.24,-0.16
4.253e+01,0.16,0.16
4.254e+01,-0.24,-0.16
4.255e+01,0.16,0.16
4.256e+01,-0.16,-0.16
4.257e+01,0.16,0.16
4.258e+01,-0.24,-0.16
4.259e+01,0.16,0.16
4.260e+01,-0.24,-0.16
4.261e+01,0.16,0.16
4.262e+01,-0.24,-0.16
4.263e+01,0.08,0.24
4.264e+01,-0.24,-0.16
4.265e+01,0.16,0.24
4.266e+01,-0.24,-0.16
4.267e+01,0.16,0.16
4.268e+01,-0.24,-0.16
4.269e+01,0.16,0.16
4.270e+01,-0.16,-0.16
4.271e+01,0.16,0.16
4.272e+01,-0.24,-0.16
4.273e+01,0.16,0.16
4.274e+01,-0.16,-0.16
4.275e+01,0.16,0.24
4.276e+01,-0.24,-0.16
4.277e+01,0.16,0.16
4.278e+01,-0.24,-0.16
4.279e+01,0.08,0.16
4.280e+01,-0.16,-0.16
4.281e+01,0.16,0.16
4.282e+01,-0.16,-0.16
4.283e+01,0.16,0.16
4.284e+01,-0.16,-0.16
4.285e+01,0.16,0.16
4.286e+01,-0.24,-0.16
4.287e+01,0.16,0.16
4.288e+01,-0.24,-0.16
4.289e+01,0.16,0.24
4.290e+01,-0.24,-0.16
4.291e+01,0.16,0.16
4.292e+01,-0.16,-0.16
4.293e+01,0.16,0.16
4.294e+01,-0.16,-0.16
4.295e+01,0.16,0.24
4.296e+01,-0.24,-0.16
4.297e+01,0.16,0.16
4.298e+01,-0.24,-0.16
4.299e+01,0.16,0.16
4.300e+01,-0.24,-0.16
4.301e+01,0.16,0.24
4.302e+01,-0.24,-0.16
4.303e+01,0.16,0.16
4.304e+01,-0.24,-0.16
4.305e+01,0.16,0.24
4.306e+01,-0.24,-0.16
4.307e+01,0.08,0.24
4.308e+01,-0.16,-0.16
4.309e+01,0.16,0.16
4.310e+01,-0.24,-0.16
4.311e+01,0.16,0.16
4.312e+01,-0.24,-0.16
4.313e+01,0.16,0.24
4.314e+01,-0.24,-0.16
4.315e+01,0.16,0.16
4.316e+01,-0.24,-0.16
4.317e+01,0.16,0.16
4.318e+01,-0.24,-0.16
4.319e+01,0.08,0.16
4.320e+01,-0.24,-0.16
4.321e+01,0.16,0.16
4.322e+01,-0.24,-0.16
4.323e+01,0.16,0.24
4.324e+01,-0.24,-0.16
4.325e+01,0.16,0.24
4.326e+01,-0.24,-0.16
4.327e+01,0.16,0.16
4.328e+01,-0.16,-0.16
4.329e+01,0.16,0.16
4.330e+01,-0.16,-0.16
4.331e+01,0.16,0.16
4.332e+01,-0.24,-0.16
4.333e+01,0.08,0.16
4.334e+01,-0.24,-0.16
4.335e+01,0.16,0.16
4.336e+01,-0.24,-0.16
4.337e+01,0.16,0.16
4.338e+01,-0.16,-0.16
4.339e+01,0.16,0.16
4.340e+01,-0.24,-0.08
4.341e+01,0.16,0.16
4.342e+01,-0.16,-0.16
4.343e+01,0.16,0.16
4.344e+01,-0.16,-0.16
4.345e+01,0.16,0.16
4.346e+01,-0.24,-0.16
4.347e+01,0.16,0.16
4.348e+01,-0.16,-0.16
4.349e+01,0.16,0.16
4.350e+01,-0.24,-0.16
4.351e+01,0.16,0.16
4.352e+01,-0.16,-0.16
4.353e+01,0.16,0.16
4.354e+01,-0.24,-0.16
4.355e+01,0.16,0.24
4.356e+01,-0.24,-0.16
4.357e+01,0.16,0.24
4.358e+01,-0.24,-0.16
4.359e+01,0.08,0.16
4.360e+01,-0.24,-0.16
4.361e+01,0.16,0.16
4.362e+01,-0.24,-0.16
4.363e+01,0.08,0.16
4.364e+01,-0.24,-0.16
4.365e+01,0.16,0.16
4.366e+01,-0.24,-0.16
4.367e+01,0.08,0.16
4.368e+01,-0.16,-0.16
4.369e+01,0.16,0.24
4.370e+01,-0.24,-0.16
4.371e+01,0.16,0.16
4.372e+01,-0.16,-0.16
4.373e+01,0.16,0.16
4.374e+01,-0.24,-0.16
4.375e+01,0.16,0.24
4.376e+01,-0.24,-0.16
4.377e+01,0.16,0.16
4.378e+01,-0.24,-0.16
4.379e+01,0.16,0.16
4.380e+01,-0.24,-0.16
4.381e+01,0.16,0.16
4.382e+01,-0.24,-0.16
4.383e+01,0.16,0.16
4.384e+01,-0.24,-0.16
4.385e+01,0.16,0.16
4.386e+01,-0.24,-0.16
4.387e+01,0.16,0.16
4.388e+01,-0.24,-0.16
4.389e+01,0.16,0.16
4.390e+01,-0.16,-0.16
4.391e+01,0.16,0.16
4.392e+01,-0.24,-0.16
4.393e+01,0.16,0.16
4.394e+01,-0.16,-0.16
4.395e+01,0.16,0.16
4.396e+01,-0.24,-0.16
4.397e+01,0.08,0.16
4.398e+01,-0.24,-0.16
4.399e+01,0.16,0.16
4.400e+01,-0.24,-0.16
4.401e+01,0.16,0.16
4.402e+01,-0.24,-0.16
4.403e+01,0.16,0.16
4.404e+01,-0.24,-0.16
4.405e+01,0.16,0.16
4.406e+01,-0.16,-0.16
4.407e+01,0.16,0.16
4.408e+01,-0.24,-0.16
4.409e+01,0.16,0.16
4.410e+01,-0.16,-0.16
